(-8.3209329411467081, 'newt')
(-7.0405951266500297, 'hillary')
(-4.7786950714924696, 'bernie')
(-4.1759132976828122, 'sanders')
(-3.3065415812284282, 'taoiseach')
(-3.2128920028643977, 'type_photo')
(-3.2090749958408038, 'hillary 2016')
(-3.1413336413009176, 'obamacare')
(-2.9733304361444706, 'irs')
(-2.804962582540997, 'nz')
(-2.6996072536991238, 'makedclisten')
(-2.4193654034180256, 'fullrepeal')
(-2.3407338752805855, 'people')
(-2.2603459388870615, 'christchurch')
(-2.2576486363620845, 'type_status obama')
(-2.1832677267744822, 'share')
(-2.1523192150082657, 'senate')
(-2.105955671132393, 'massachusetts')
(-2.0870001622275445, 'type_event')
(-2.0360420813663884, 'parents')
(-1.9704081248295882, 'ireland')
(-1.9575087001732323, 'financial')
(-1.9476754178776921, 'power_yes netspeak_yes type_photo')
(-1.9093317035109092, 'reward_yes low_wps type_status')
(-1.9047737303083569, 'defundobamacare')
(-1.9001213576474092, 'amazing')
(-1.8759252591248865, 'has_url like')
(-1.8542498425490155, 'wellington')
(-1.8143224375042248, 'sen sanders')
(-1.8129217696681401, 'type_link newt')
(-1.8050971995529581, '2014')
(-1.7329057457475072, 'european')
(-1.7299613191679613, 'type_link pm')
(-1.699118010281617, 'por')
(-1.6959994051333307, 'netspeak_yes high_wps has_qmark')
(-1.684498031398229, 'united')
(-1.6767265614896596, 'immigration')
(-1.6689895944639621, 'is_authentic_yes low_wps type_photo')
(-1.6601812111046161, 'new zealand')
(-1.6601812111046161, 'zealand')
(-1.6417861038074517, 'mom')
(-1.6350149565029573, 'newsletter')
(-1.6260246473183688, 'minister')
(-1.6085169444091092, 'trump')
(-1.6022364691463387, 'spoke')
(-1.6004117302603762, 'billionaire')
(-1.5225583015408317, 'wonderful')
(-1.5224811083850966, 'is_clout_yes affiliation_yes reward_yes')
(-1.5186390918157759, 'americans')
(-1.5142822506889639, 'easter')
(-1.513892115534732, 'boston')
(-1.4950913796061935, 'court')
(-1.4889760142600097, 'result')
(-1.484724626553976, 'girls')
(-1.4687684462569088, 'percent')
(-1.4627910641860082, 'type_link has_url hillary')
(-1.4584110124960052, 'air')
(-1.4561158195201547, 'wow')
(-1.4518927236224657, 'low_wps type_link labour')
(-1.4339230571108015, 'dublin')
(-1.433405747053303, 'labor')
(-1.4319444073369787, 'tribute')
(-1.4198296190597883, 'student')
(-1.4154218914929699, 'democratic')
(-1.4147465300692303, 'chch')
(-1.4138948348622675, 'medal')
(-1.3941318194688004, 'cause_yes discrep_yes certain_yes')
(-1.3741914113572462, 'ma')
(-1.373886445397146, 'defund')
(-1.3656638994967196, 'finally')
(-1.3656336046952802, 'tell')
(-1.3552468730142428, 'history')
(-1.3544884963341282, 'february')
(-1.3384190562447911, 'has_hashtag')
(-1.3363913427986602, 'women')
(-1.3335891705987284, 'crime')
(-1.3242521758753616, 'children')
(-1.3237364182569862, 'few_sixltr type_video has_url')
(-1.3216567201599898, 'is_analytic_no is_clout_no is_authentic_no')
(-1.3175423188356583, 'is_analytic_no')
(-1.3173080966713322, 'mental')
(-1.314803635867082, 'died')
(-1.3085450935223348, 'differ_yes affiliation_yes power_yes')
(-1.3026072133916373, 'irish')
(-1.3010484366984145, 'democracy')
(-1.2996415117548534, 'illegal')
(-1.2995548480109047, 'abbott')
(-1.2958136367213668, 'has_qmark type_photo')
(-1.292091246366379, 'welcome')
(-1.2834409356874186, 'high_wps has_qmark type_link')
(-1.2831478361551572, 'announced')
(-1.2784822637402387, 'low_wps type_link new')
(-1.2754169328459235, 'bernie sanders')
(-1.2728644740494874, 'revolution')
(-1.2657099183958394, 'reward_yes nonflu_yes few_sixltr')
(-1.2649082122426583, 'netspeak_yes many_sixltr high_wps')
(-1.2620733948286578, 'power_yes has_exclam type_photo')
(-1.260497831843959, 'colbert')
(-1.2596147447370869, 'is_analytic_no is_authentic_no netspeak_yes')
