(-2.7925228438643197, 'type_link')
(-2.7992073548265255, 'power_yes')
(-2.9734373269635679, 'affiliation_yes')
(-3.0003502411480723, 'posemo_yes')
(-3.1109685233183964, 'is_analytic_yes')
(-3.1141613452297534, 'netspeak_yes')
(-3.1854260449710496, 'has_url')
(-3.370620200974475, 'is_authentic_no')
(-3.3821062601747398, 'many_sixltr')
(-3.421010216959659, 'achieve_yes')
(-3.4479954299532558, 'is_authentic_yes')
(-3.4898547175583809, 'few_sixltr')
(-3.5083768117410514, 'see_yes')
(-3.6047341284736705, 'type_photo')
(-3.6427305034145396, 'has_exclam')
(-3.6442253939347173, 'reward_yes')
(-3.6505355044134102, 'high_wps')
(-3.6510337940296571, 'insight_yes')
(-3.6633560867594213, 'low_wps')
(-3.6892143367137127, 'is_clout_yes')
(-3.7083696999561777, 'tentat_yes')
(-3.7449339256396756, 'is_tone_yes')
(-3.7727437050084021, 'cause_yes')
(-3.8696323846999228, 'differ_yes')
(-3.9445614575238013, 'discrep_yes')
(-3.9540726171051634, 'type_status')
(-4.0250110755523378, 'hear_yes')
(-4.1228951855289848, 'is_analytic_no')
(-4.1856020447005777, 'negemo_yes')
(-4.2319418183671385, 'certain_yes')
(-4.3770612338125705, 'has_qmark')
(-4.6235815740125341, 'risk_yes')
(-4.7456811099986824, 'type_video')
(-4.8060758653799569, 'is_tone_no')
(-4.9498647830465234, 'is_clout_no')
(-5.2004509391326996, 'has_hashtag')
(-5.2162827960216074, 'anger_yes')
(-5.220551143614399, 'feel_yes')
(-5.2536330783995568, 'sad_yes')
(-5.9241205538965431, 'nonflu_yes')
(-6.0560508820843868, 'anx_yes')
(-6.1866137605965505, 'type_event')
(-6.4512279918101374, 'assent_yes')
(-8.3843371246274909, 'swear_yes')
(-8.9388994174875087, 'filler_yes')
