
HER,type_photo,-4.25545791809
HER,is_analytic_no,-2.14977969151
HER,certain_yes,-2.1488862475
HER,has_exclam type_photo,-2.10489523362
HER,has_qmark type_photo,-2.02397327815
HER,has_hashtag,-1.93664634647
HER,type_photo has_hashtag,-1.59698580179
HER,posemo_yes,-1.54313077421
HER,is_clout_yes is_authentic_no,-1.38712559212
HER,negemo_yes,-1.3704309852
HER,discrep_yes,-1.32051154928
HER,power_yes netspeak_yes many_sixltr,-1.29644586381
HER,posemo_yes negemo_yes,-1.2808918969
HER,few_sixltr type_photo,-1.27946708822
HER,type_video has_hashtag,-1.19805524433
HER,risk_yes netspeak_yes,-1.18379466047
HER,low_wps has_exclam type_photo,-1.17236328432
HER,is_authentic_no posemo_yes discrep_yes,-1.15535597417
HER,type_photo has_url,-1.14777926732
HER,assent_yes,-1.12315372326
HER,high_wps type_photo,-1.11755001752
HER,differ_yes affiliation_yes power_yes,-1.11050701005
HER,is_analytic_no is_authentic_no,-1.08070846295
HER,low_wps has_exclam,-1.01408493954
HER,is_clout_yes,-1.01300315843
HER,is_tone_yes,-0.971189783443
HER,is_tone_yes posemo_yes,-0.971189783443
HER,certain_yes differ_yes see_yes,-0.969994643967
HER,high_wps type_status,-0.950992961946
HER,few_sixltr has_exclam type_photo,-0.947931418514
HER,cause_yes,-0.865911226049
HER,certain_yes differ_yes,-0.862363436978
HER,achieve_yes power_yes reward_yes,-0.855815984675
HER,affiliation_yes,-0.853748589249
HER,power_yes reward_yes,-0.848795388806
HER,insight_yes affiliation_yes power_yes,-0.841481507499
HER,posemo_yes discrep_yes,-0.827758803746
HER,anger_yes,-0.808044885014
HER,feel_yes affiliation_yes,-0.801988248472
HER,many_sixltr low_wps type_photo,-0.791282256037
HER,is_analytic_yes is_authentic_no achieve_yes,-0.787215362764
HER,low_wps has_qmark type_photo,-0.787165469389
HER,affiliation_yes power_yes many_sixltr,-0.775464542012
HER,cause_yes certain_yes,-0.768423901327
HER,is_analytic_yes is_authentic_no,-0.755876544703
HER,affiliation_yes power_yes,-0.751017790944
HER,anx_yes anger_yes,-0.745613144554
HER,negemo_yes anx_yes anger_yes,-0.745613144554
HER,is_authentic_no posemo_yes negemo_yes,-0.731641231406
HER,many_sixltr high_wps type_status,-0.728146773249
HER,netspeak_yes assent_yes,-0.725497327526
HER,netspeak_yes few_sixltr type_photo,-0.70816074467
HER,differ_yes see_yes,-0.698165509075
HER,power_yes few_sixltr high_wps,-0.694678955731
HER,insight_yes,-0.692019879831
HER,has_qmark type_photo has_url,-0.671311197307
HER,is_analytic_yes posemo_yes negemo_yes,-0.665253883733
HER,power_yes risk_yes netspeak_yes,-0.664315555185
HER,reward_yes high_wps type_photo,-0.652731065394
HER,insight_yes affiliation_yes,-0.651100902908
HER,posemo_yes negemo_yes cause_yes,-0.642339135166
HER,negemo_yes cause_yes,-0.627541869544
HER,is_clout_yes is_authentic_no posemo_yes,-0.616821283141
HER,few_sixltr low_wps,-0.60377398134
HER,anx_yes,-0.602709133609
HER,negemo_yes anx_yes,-0.602709133609
HER,few_sixltr low_wps type_photo,-0.591902130639
